measurement_ts,parcel_id,sensor_id,humidity,temperature,soil_ph,battery_pct
2026-02-12 11:09:00,West-2,S-039,57.9,16.1,6.59,88.7
2026-02-12 12:15:00,East-2,S-040,43.6,21.9,5.75,58.7
2026-02-12 15:10:00,North-1,S-002,66.4,28.0,6.73,87.4
2026-02-12 15:18:00,South-2,S-011,43.6,20.8,7.44,63.4
2026-02-12 15:19:00,East-1,S-031,38.8,6.1,6.82,26.5
2026-02-12 17:00:00,South-2,S-016,68.7,21.6,6.47,97.0
2026-02-12 17:11:00,East-1,S-010,39.2,12.5,7.16,80.7
2026-02-12 17:54:00,South-2,S-013,65.8,16.4,6.68,54.9
2026-02-12 21:35:00,West-1,S-012,76.6,-1.1,5.97,61.1
2026-02-12 21:41:00,North-1,S-039,65.3,10.4,7.4,33.6
2026-02-12 22:31:00,West-2,S-028,54.4,19.0,6.69,24.6
2026-02-12 23:00:00,West-2,S-025,41.0,27.8,7.59,85.3
2026-02-12 23:34:00,South-2,S-010,31.9,16.8,6.65,14.1
2026-02-12 23:47:00,East-2,S-015,39.2,31.2,6.66,48.1
2026-02-12 23:51:00,South-1,S-039,65.2,32.2,7.03,22.7
2026-02-13 00:04:00,East-2,S-025,42.5,32.5,7.79,27.6
2026-02-13 00:18:00,South-2,S-015,50.5,7.9,7.01,37.7
2026-02-13 00:20:00,North-2,S-007,53.8,1.7,6.16,58.2
2026-02-13 01:12:00,North-2,S-014,30.0,1.8,5.65,89.1
2026-02-13 01:41:00,North-2,S-013,73.5,14.9,5.68,90.8
2026-02-13 02:02:00,South-2,S-031,68.0,29.2,6.93,35.4
2026-02-13 02:21:00,South-1,S-019,62.3,23.5,6.62,53.2
2026-02-13 02:28:00,East-2,S-038,55.7,20.9,6.46,62.5
2026-02-13 02:44:00,North-2,S-022,55.6,20.7,6.61,12.8
2026-02-13 02:50:00,West-1,S-014,46.3,29.6,5.57,22.5
2026-02-13 03:23:00,East-1,S-039,73.4,3.8,5.73,28.5
2026-02-13 03:50:00,East-2,S-037,65.1,2.8,6.27,96.4
2026-02-13 05:45:00,East-2,S-034,25.8,24.8,6.72,27.1
2026-02-13 06:07:00,North-1,S-039,46.9,4.2,7.64,78.7
2026-02-13 06:36:00,West-1,S-040,45.1,33.6,7.58,83.2
2026-02-13 07:04:00,West-1,S-038,65.5,-1.6,7.0,99.0
2026-02-13 07:20:00,South-1,S-019,64.8,12.1,6.49,28.6
2026-02-13 07:34:00,North-1,S-020,79.8,2.3,6.04,58.4
2026-02-13 08:26:00,North-2,S-010,49.9,24.5,6.67,34.6
2026-02-13 08:51:00,South-2,S-027,54.7,22.3,7.31,53.8
2026-02-13 09:02:00,West-2,S-024,25.3,29.2,6.06,63.0
2026-02-13 09:16:00,West-2,S-027,69.4,3.3,5.79,74.0
2026-02-13 09:32:00,East-2,S-006,34.5,13.0,6.78,31.6
2026-02-13 09:41:00,South-1,S-013,50.9,20.7,7.51,49.1
2026-02-13 10:14:00,North-2,S-021,52.7,15.6,6.07,35.0
2026-02-13 11:04:00,North-1,S-039,29.2,14.6,6.35,50.0
2026-02-13 11:13:00,East-2,S-013,70.4,21.0,6.05,52.6
2026-02-13 11:36:00,East-1,S-015,62.7,0.7,5.97,28.6
2026-02-13 12:58:00,West-1,S-017,70.1,15.4,7.22,14.7
2026-02-13 13:16:00,East-1,S-026,33.7,24.8,5.98,31.0
2026-02-13 13:45:00,South-2,S-015,59.0,26.9,7.0,77.9
2026-02-13 13:50:00,East-2,S-020,33.5,5.4,5.56,32.0
2026-02-13 14:32:00,South-2,S-037,57.8,20.3,6.9,88.0
2026-02-13 15:24:00,West-1,S-035,64.9,18.2,6.89,29.8
2026-02-13 17:07:00,West-1,S-012,29.8,23.2,7.42,51.8
2026-02-13 17:53:00,East-1,S-013,58.2,16.4,6.73,97.8
2026-02-13 17:54:00,West-1,S-004,32.0,10.5,7.55,69.4
2026-02-13 20:02:00,North-2,S-002,27.6,10.7,5.53,71.6
2026-02-13 20:25:00,West-1,S-013,79.7,31.6,7.53,37.2
2026-02-13 20:58:00,South-2,S-024,31.0,13.7,6.46,77.7
2026-02-13 21:22:00,North-1,S-021,42.9,27.5,5.76,33.1
2026-02-13 21:28:00,South-2,S-002,74.8,2.9,7.62,64.8
2026-02-13 21:32:00,West-1,S-019,43.4,17.3,6.47,52.9
2026-02-13 22:23:00,East-1,S-006,37.0,22.6,6.92,18.4
2026-02-13 22:41:00,North-1,S-012,31.6,28.9,7.62,53.1
2026-02-13 23:23:00,West-1,S-017,38.1,32.6,7.24,36.8
2026-02-14 00:03:00,West-2,S-003,20.1,15.2,7.41,36.0
2026-02-14 00:49:00,South-1,S-032,48.4,10.5,6.49,43.4
2026-02-14 03:12:00,South-1,S-021,22.7,29.4,5.91,10.8
2026-02-14 03:15:00,East-2,S-019,46.9,34.4,5.67,96.6
2026-02-14 03:42:00,East-2,S-003,55.6,10.4,5.78,22.7
2026-02-14 04:05:00,West-1,S-006,21.2,5.7,6.39,46.2
2026-02-14 04:31:00,South-1,S-035,74.0,14.6,7.7,57.4
2026-02-14 04:43:00,West-2,S-037,72.9,15.6,5.68,91.2
2026-02-14 05:25:00,East-1,S-028,50.2,30.1,7.41,56.6
2026-02-14 05:26:00,West-2,S-038,41.6,-0.7,7.27,39.1
2026-02-14 05:59:00,West-2,S-036,75.6,-1.2,6.07,57.6
2026-02-14 07:32:00,North-2,S-030,25.5,5.8,6.97,97.4
2026-02-14 07:50:00,South-1,S-006,50.8,5.8,6.0,33.5
2026-02-14 08:12:00,North-1,S-018,77.0,6.2,7.04,28.3
2026-02-14 08:20:00,North-2,S-032,25.6,9.6,7.65,24.5
2026-02-14 08:48:00,West-2,S-021,34.8,13.7,5.91,96.1
2026-02-14 09:17:00,South-1,S-036,73.0,-1.9,6.48,70.6
2026-02-14 09:51:00,North-2,S-020,67.6,3.2,6.3,45.6
2026-02-14 09:58:00,North-1,S-029,54.0,7.2,6.09,76.5
2026-02-14 11:10:00,North-2,S-011,46.3,16.8,6.79,45.1
2026-02-14 11:15:00,North-1,S-035,59.4,30.1,7.66,62.5
2026-02-14 11:31:00,West-2,S-040,34.6,28.5,7.42,75.9
2026-02-14 11:45:00,East-1,S-025,56.3,10.1,6.2,66.1
2026-02-14 11:46:00,East-1,S-001,23.6,32.1,6.13,32.6
2026-02-14 11:47:00,East-2,S-026,67.2,21.9,6.4,27.4
2026-02-14 12:02:00,North-2,S-019,36.2,24.5,7.17,31.0
2026-02-14 12:54:00,North-2,S-034,42.7,33.2,7.21,46.0
2026-02-14 13:07:00,West-1,S-005,23.7,7.3,5.59,77.5
2026-02-14 13:24:00,East-2,S-018,46.8,-0.2,6.55,99.2
2026-02-14 13:49:00,West-2,S-038,51.2,19.4,7.53,78.4
2026-02-14 14:00:00,West-2,S-013,35.7,29.5,5.61,65.6
2026-02-14 14:09:00,North-2,S-024,50.8,19.3,7.44,24.7
2026-02-14 14:24:00,South-2,S-016,60.7,13.5,6.55,49.5
2026-02-14 14:27:00,North-1,S-039,75.7,28.7,6.12,26.2
2026-02-14 15:03:00,West-2,S-008,27.2,24.4,5.79,41.3
2026-02-14 16:36:00,East-2,S-013,67.1,10.6,7.04,72.5
2026-02-14 16:43:00,North-2,S-021,49.1,20.1,5.7,27.9
2026-02-14 16:46:00,North-1,S-037,79.2,15.9,5.61,18.4
2026-02-14 20:10:00,East-1,S-012,21.8,32.4,7.18,39.9
2026-02-14 20:18:00,West-1,S-038,38.5,31.3,7.51,66.6
2026-02-14 20:36:00,West-1,S-014,76.9,0.4,6.39,52.7
2026-02-14 20:36:00,South-2,S-001,78.3,-0.0,7.24,62.9
2026-02-14 21:26:00,South-2,S-035,74.1,21.9,5.64,34.8
2026-02-14 21:57:00,North-1,S-026,24.1,15.2,6.15,86.0
2026-02-14 22:31:00,West-2,S-039,61.5,29.5,6.8,40.2
2026-02-14 22:54:00,East-1,S-014,63.5,15.0,7.14,57.0
2026-02-14 23:38:00,West-1,S-029,57.6,21.1,7.5,25.0
2026-02-14 23:39:00,South-1,S-039,21.0,3.0,7.55,10.6
2026-02-15 00:06:00,West-1,S-035,46.4,29.7,7.36,10.1
2026-02-15 00:37:00,North-1,S-036,38.0,22.5,7.66,22.1
2026-02-15 00:40:00,East-2,S-034,30.5,3.9,6.79,96.3
2026-02-15 01:13:00,East-2,S-014,71.3,-1.2,7.39,72.1
2026-02-15 02:10:00,North-1,S-001,69.4,6.1,7.72,25.9
2026-02-15 04:16:00,West-2,S-010,39.0,24.5,7.29,53.9
2026-02-15 04:18:00,West-2,S-011,73.8,33.3,6.61,58.7
2026-02-15 04:44:00,North-1,S-007,32.7,27.3,6.36,56.8
2026-02-15 05:09:00,West-2,S-035,38.5,16.1,5.71,30.9
2026-02-15 05:17:00,North-1,S-035,47.7,0.0,6.69,66.0
2026-02-15 05:31:00,North-1,S-025,72.4,-0.4,6.39,43.6
2026-02-15 05:34:00,South-2,S-005,76.0,19.9,6.36,10.6
